class,0,1,2,3,4,5,6,7,8,9
0,924,0,14,11,3,3,2,15,6,22
1,5,844,2,3,2,7,1,5,6,125
2,27,0,844,19,26,33,13,35,1,2
3,15,0,21,738,15,149,17,34,1,10
4,10,0,23,30,860,17,5,53,0,2
5,6,0,15,48,14,865,2,47,0,3
6,8,0,15,28,14,22,903,8,0,2
7,3,0,2,13,10,11,1,957,0,3
8,73,8,9,9,6,6,2,6,841,40
9,8,8,3,2,1,3,1,3,3,968
