class,0,1,2,3,4,5,6,7,8,9
0,934,2,27,7,5,0,2,1,19,3
1,8,946,3,2,0,1,2,0,13,25
2,10,0,910,20,28,9,12,7,3,1
3,19,0,43,813,30,70,12,9,1,3
4,5,0,27,9,938,6,8,7,0,0
5,5,0,27,106,34,812,4,12,0,0
6,5,1,49,30,7,5,900,0,2,1
7,16,0,7,14,39,16,0,904,1,3
8,47,2,11,5,0,1,1,0,931,2
9,31,23,6,3,0,0,1,3,16,917
