class,0,1,2,3,4,5,6,7,8,9
0,931,2,16,7,11,0,4,10,10,9
1,5,950,2,4,0,0,2,1,8,28
2,27,0,848,20,33,25,30,14,0,3
3,13,0,45,688,31,132,40,42,2,7
4,9,0,25,15,903,24,5,19,0,0
5,3,1,15,53,31,867,3,27,0,0
6,7,0,26,21,6,11,926,3,0,0
7,5,0,0,9,20,14,0,949,1,2
8,57,12,8,7,0,1,10,6,886,13
9,20,30,1,4,1,0,3,5,10,926
