class,0,1,2,3,4,5,6,7,8,9
0,917,4,12,10,1,0,1,2,25,28
1,6,921,0,4,0,0,0,0,8,61
2,32,0,853,44,15,25,16,6,3,6
3,10,0,20,864,12,70,7,6,1,10
4,11,0,20,36,885,22,2,20,1,3
5,6,1,8,114,11,844,1,8,1,6
6,8,2,13,49,16,9,897,0,2,4
7,7,0,4,32,14,33,0,899,1,10
8,28,10,2,4,0,1,0,0,932,23
9,3,11,1,3,1,0,0,0,8,973
