class,0,1,2,3,4,5,6,7,8,9
0,904,4,27,6,1,0,4,0,39,15
1,6,955,0,0,0,0,0,0,14,25
2,18,0,855,29,26,23,32,11,5,1
3,15,1,20,827,14,77,32,5,5,4
4,18,0,24,34,883,10,11,20,0,0
5,7,0,12,132,20,796,9,20,2,2
6,8,0,14,28,4,8,935,1,1,1
7,20,0,6,38,9,14,0,901,4,8
8,21,6,7,1,0,0,1,0,959,5
9,5,25,1,2,0,0,1,0,16,950
