class,0,1,2,3,4,5,6,7,8,9
0,3656,112,90,76,18,110,39,132,562,205
1,44,4603,7,16,0,28,18,25,80,179
2,311,7,3000,79,83,835,314,241,121,9
3,46,23,167,1797,44,1969,352,481,99,22
4,138,13,376,117,2463,803,499,520,59,12
5,14,10,69,118,18,4375,69,314,10,3
6,39,31,189,101,24,352,4168,63,27,6
7,20,19,80,28,29,284,24,4462,46,8
8,161,133,10,16,5,45,15,27,4475,113
9,64,343,11,34,6,59,18,156,154,4155
