class,0,1,2,3,4,5,6,7,8,9
0,4707,16,124,36,5,2,23,2,42,43
1,53,4646,3,11,1,0,16,0,8,262
2,204,19,4184,210,53,48,228,19,8,27
3,100,18,131,4209,43,148,254,32,4,61
4,116,1,343,180,4033,44,197,67,6,13
5,37,15,108,886,74,3538,194,102,1,45
6,31,5,99,86,15,4,4754,1,0,5
7,70,11,79,170,119,35,50,4441,4,21
8,389,176,20,32,12,0,60,6,4149,156
9,147,104,12,16,0,1,23,3,26,4668
