class,0,1,2,3,4,5,6,7,8,9
0,3533,16,300,217,284,33,34,98,468,17
1,109,4042,31,110,79,67,181,83,200,98
2,132,1,3856,320,246,151,176,87,31,0
3,34,2,321,3695,147,454,161,158,28,0
4,17,0,369,386,3686,122,230,178,12,0
5,6,0,389,1143,136,3048,41,228,9,0
6,10,0,291,527,49,114,3986,15,8,0
7,13,1,168,264,313,163,20,4032,26,0
8,73,23,62,147,94,14,48,22,4514,3
9,261,169,57,255,250,94,68,190,457,3199
