class,0,1,2,3,4,5,6,7,8,9
0,4840,3,75,45,7,7,0,5,8,10
1,0,4975,1,6,0,9,0,1,1,7
2,5,0,4860,49,16,60,8,2,0,0
3,1,0,4,4779,2,213,1,0,0,0
4,1,0,21,34,4882,48,13,0,0,1
5,0,0,0,20,6,4973,0,1,0,0
6,0,0,27,112,6,25,4827,3,0,0
7,0,0,13,31,63,291,1,4599,0,2
8,27,24,2,45,1,4,0,1,4880,16
9,2,29,3,7,4,8,0,28,4,4915
