class,0,1,2,3,4,5,6,7,8,9
0,4940,0,12,0,4,1,0,2,31,10
1,15,4892,0,0,0,0,2,0,26,65
2,19,0,4900,7,29,2,29,8,4,2
3,28,0,23,4751,87,41,31,30,6,3
4,5,0,3,0,4978,1,0,12,1,0
5,9,0,8,79,69,4776,8,43,5,3
6,3,0,3,9,8,3,4969,1,2,2
7,3,0,6,3,16,0,0,4969,2,1
8,10,1,1,1,3,0,1,0,4980,3
9,3,5,0,3,0,0,0,1,6,4982
