class,0,1,2,3,4,5,6,7,8,9
0,4966,13,5,2,0,2,1,1,1,9
1,1,4996,0,0,0,0,0,1,0,2
2,5,1,4971,6,0,5,5,6,0,1
3,0,1,2,4966,0,15,15,1,0,0
4,7,0,13,18,4919,17,9,17,0,0
5,0,1,0,13,2,4978,1,5,0,0
6,0,2,1,1,0,0,4995,0,0,1
7,2,0,3,5,2,8,0,4979,0,1
8,6,36,1,0,0,3,2,0,4942,10
9,0,5,0,1,0,1,0,0,0,4993
