class,0,1,2,3,4,5,6,7,8,9
0,4978,1,4,10,1,2,0,1,2,1
1,3,4980,0,1,0,0,3,1,3,9
2,19,0,4929,11,16,8,11,6,0,0
3,1,0,7,4943,1,43,1,4,0,0
4,1,0,0,3,4960,13,0,23,0,0
5,0,0,3,25,0,4967,2,3,0,0
6,2,0,0,12,11,5,4970,0,0,0
7,1,0,0,1,0,4,0,4994,0,0
8,13,0,2,2,2,0,1,1,4977,2
9,4,2,1,6,0,0,1,4,6,4976
