class,0,1,2,3,4,5,6,7,8,9
0,4529,18,47,30,35,12,3,10,10,306
1,5,4863,1,5,0,5,19,2,5,95
2,105,3,4522,83,93,106,55,26,1,6
3,18,4,42,4464,82,274,70,15,2,29
4,3,0,18,51,4787,66,32,40,0,3
5,8,2,19,308,40,4582,23,15,0,3
6,3,0,43,30,30,7,4879,1,1,6
7,5,2,14,63,40,165,7,4691,0,13
8,86,28,23,14,29,5,18,6,4660,131
9,0,39,0,8,5,6,7,4,4,4927
