class,0,1,2,3,4,5,6,7,8,9
0,2007,673,55,134,292,168,288,279,820,284
1,112,3125,2,95,44,47,576,184,362,453
2,381,162,121,169,1232,670,1764,349,66,86
3,69,100,49,287,434,1508,2092,303,49,109
4,136,86,22,107,1386,386,2275,470,54,78
5,48,73,42,201,535,1826,1839,348,25,63
6,25,59,30,87,501,316,3807,123,8,44
7,45,132,11,161,605,593,1683,1536,31,203
8,1054,998,16,138,165,85,204,132,1855,353
9,109,1433,0,159,59,87,914,443,252,1544
