class,0,1,2,3,4,5,6,7,8,9
0,4640,9,96,28,56,0,13,9,134,15
1,44,4745,3,6,1,0,35,4,63,99
2,138,0,4392,98,159,21,154,13,22,3
3,45,7,114,4310,226,114,112,23,42,7
4,17,0,35,41,4823,5,47,23,9,0
5,12,2,108,829,259,3613,66,91,17,3
6,10,3,47,81,71,6,4755,5,22,0
7,17,1,56,111,232,31,10,4522,13,7
8,87,13,5,8,9,1,11,0,4853,13
9,79,99,3,12,9,0,16,3,106,4673
