class,0,1,2,3,4,5,6,7,8,9
0,4868,10,68,11,9,6,8,2,16,2
1,3,4968,3,2,0,0,14,1,5,4
2,38,1,4843,33,10,27,43,5,0,0
3,10,0,37,4371,33,468,57,19,5,0
4,18,0,42,25,4765,46,38,60,3,3
5,2,5,30,63,23,4829,22,25,1,0
6,1,1,26,33,5,7,4924,2,1,0
7,7,0,23,20,7,44,1,4898,0,0
8,54,8,25,5,0,2,7,1,4895,3
9,84,179,7,13,0,2,17,8,27,4663
