class,0,1,2,3,4,5,6,7,8,9
0,4987,0,2,0,0,0,0,0,4,7
1,3,4964,2,0,0,0,2,0,14,15
2,5,0,4993,0,1,0,1,0,0,0
3,4,0,32,4865,9,64,12,9,4,1
4,2,0,9,3,4963,2,9,7,5,0
5,3,0,16,5,5,4960,1,10,0,0
6,0,0,19,3,1,1,4976,0,0,0
7,1,0,8,1,4,3,0,4983,0,0
8,11,0,1,0,0,0,0,0,4987,1
9,5,0,0,1,0,0,1,0,13,4980
