class,0,1,2,3,4,5,6,7,8,9
0,2733,227,475,111,109,82,59,24,906,274
1,132,3747,68,24,53,18,88,19,302,549
2,357,80,2377,295,879,321,426,64,140,61
3,53,56,700,1185,681,931,1081,120,103,90
4,177,71,665,201,2778,178,626,177,49,78
5,31,50,599,821,727,1898,582,198,32,62
6,29,55,433,141,652,36,3573,14,37,30
7,74,120,317,204,1258,433,218,2115,31,230
8,715,201,226,111,48,41,47,16,3387,208
9,149,746,100,58,74,40,147,93,258,3335
