class,0,1,2,3,4,5,6,7,8,9
0,4958,10,5,4,2,4,0,3,11,3
1,1,4995,0,0,0,1,0,0,2,1
2,46,3,4821,55,15,48,10,1,0,1
3,9,2,11,4813,12,138,12,3,0,0
4,6,1,8,40,4892,36,6,9,0,2
5,3,1,6,67,14,4898,1,9,1,0
6,11,8,11,26,5,26,4909,2,2,0
7,13,2,5,26,22,50,1,4879,0,2
8,48,38,18,8,2,2,1,1,4873,9
9,8,93,3,7,0,1,2,1,5,4880
