class,0,1,2,3,4,5,6,7,8,9
0,4988,0,1,0,1,0,1,1,7,1
1,0,4996,0,0,0,0,0,0,1,3
2,2,0,4976,4,3,0,7,4,4,0
3,0,0,3,4984,5,4,1,1,1,1
4,1,0,0,4,4989,1,3,2,0,0
5,1,0,12,30,10,4927,4,14,1,1
6,0,0,0,3,1,0,4996,0,0,0
7,0,1,0,2,5,0,1,4989,1,1
8,0,0,0,0,0,0,0,0,4999,1
9,0,1,0,1,0,0,0,0,0,4998
