class,0,1,2,3,4,5,6,7,8,9
0,838,5,46,25,8,4,1,14,34,25
1,3,929,0,4,2,0,3,6,7,46
2,11,1,816,49,37,24,30,24,3,5
3,1,0,10,852,19,69,15,25,5,4
4,4,0,11,43,889,18,6,28,1,0
5,0,0,6,108,14,843,4,24,1,0
6,3,1,19,66,10,7,887,6,0,1
7,3,0,5,18,11,15,0,945,1,2
8,18,11,3,9,0,2,3,5,935,14
9,2,19,1,6,1,0,2,4,13,952
