class,0,1,2,3,4,5,6,7,8,9
0,3168,438,389,79,43,17,57,53,155,601
1,19,4588,20,12,6,7,24,6,9,309
2,242,32,2885,373,611,210,441,106,46,54
3,65,54,373,3018,204,372,699,29,34,152
4,88,34,205,349,3440,110,437,220,35,82
5,25,31,201,1728,232,2349,270,93,9,62
6,32,31,228,222,187,17,4212,2,11,58
7,35,69,177,384,534,445,73,3084,10,189
8,347,658,50,64,11,14,49,3,3467,337
9,26,478,30,55,11,8,14,8,23,4347
