class,0,1,2,3,4,5,6,7,8,9
0,2964,65,1112,107,78,42,10,82,453,87
1,36,4530,64,26,2,27,26,10,171,108
2,44,7,3942,206,205,400,47,97,33,19
3,14,15,321,2469,269,1516,47,261,41,47
4,27,5,469,156,3711,259,31,298,21,23
5,4,7,183,310,134,4071,3,278,2,8
6,7,10,885,366,378,602,2667,28,42,15
7,24,20,175,87,146,318,2,4199,12,17
8,91,48,162,83,15,51,4,24,4435,87
9,109,588,52,42,10,91,10,90,90,3918
