class,0,1,2,3,4,5,6,7,8,9
0,4960,1,23,3,2,4,0,0,5,2
1,15,4974,2,0,1,4,0,2,0,2
2,40,0,4905,13,13,15,6,8,0,0
3,11,0,23,4818,8,110,21,8,1,0
4,9,0,32,25,4882,34,5,13,0,0
5,4,0,12,34,3,4929,13,5,0,0
6,7,0,30,10,11,4,4937,1,0,0
7,14,0,6,11,26,23,0,4919,0,1
8,119,5,12,1,1,3,5,2,4850,2
9,27,47,9,8,2,4,1,9,4,4889
