class,0,1,2,3,4,5,6,7,8,9
0,4494,25,137,36,3,35,22,53,58,137
1,15,4677,3,14,0,5,17,6,16,247
2,148,4,4294,70,41,164,159,103,5,12
3,23,4,131,3521,45,984,101,163,9,19
4,68,1,167,105,3936,362,88,254,10,9
5,5,3,50,159,20,4657,10,93,1,2
6,16,1,75,72,16,120,4676,19,2,3
7,3,1,27,25,18,206,2,4713,1,4
8,98,37,24,22,2,24,44,24,4589,136
9,15,43,8,7,1,12,9,16,16,4873
