class,0,1,2,3,4,5,6,7,8,9
0,951,6,17,4,2,0,1,5,9,5
1,2,987,0,0,0,0,0,1,4,6
2,26,0,880,27,18,25,13,8,3,0
3,5,2,17,821,23,101,8,17,5,1
4,6,0,17,17,928,10,5,15,0,2
5,3,1,8,54,11,908,1,14,0,0
6,5,1,17,28,7,13,927,1,0,1
7,6,0,6,15,16,17,0,938,1,1
8,44,27,2,2,1,1,3,0,909,11
9,16,57,1,5,2,1,1,0,10,907
