class,0,1,2,3,4,5,6,7,8,9
0,950,2,13,4,2,1,1,0,24,3
1,5,978,0,0,0,0,0,0,6,11
2,25,0,907,16,19,14,14,3,2,0
3,16,2,14,839,24,69,20,8,6,2
4,3,1,18,9,943,8,9,8,1,0
5,6,3,11,59,15,891,5,5,2,3
6,7,3,14,13,5,3,951,2,1,1
7,18,0,6,12,15,13,2,930,4,0
8,17,6,1,2,1,0,0,0,972,1
9,11,45,1,3,2,0,0,0,20,918
