class,0,1,2,3,4,5,6,7,8,9
0,4980,4,7,0,1,0,0,1,6,1
1,0,4997,0,1,0,0,0,0,2,0
2,15,1,4960,7,5,1,9,2,0,0
3,2,0,6,4947,12,26,4,2,0,1
4,0,0,3,2,4988,3,2,2,0,0
5,0,0,9,52,13,4902,5,19,0,0
6,2,3,3,2,6,0,4981,0,2,1
7,0,0,1,1,17,2,0,4978,0,1
8,12,19,2,0,0,0,0,0,4964,3
9,2,24,0,8,0,0,2,0,1,4963
