class,0,1,2,3,4,5,6,7,8,9
0,936,4,17,3,1,0,1,1,31,6
1,10,944,1,1,0,1,1,0,6,36
2,35,1,896,24,10,2,22,5,5,0
3,19,0,39,838,4,49,31,9,5,6
4,11,1,50,43,848,7,18,14,5,3
5,9,1,51,110,7,799,9,12,0,2
6,9,0,32,18,1,1,936,1,0,2
7,20,1,11,23,11,13,4,910,4,3
8,24,4,4,6,0,1,1,0,954,6
9,15,16,1,2,0,0,2,0,12,952
