class,0,1,2,3,4,5,6,7,8,9
0,4645,27,75,22,7,12,7,7,125,73
1,29,4643,23,6,0,3,2,1,38,255
2,257,8,4285,87,85,84,103,18,55,18
3,151,18,245,3847,141,344,112,26,51,65
4,121,4,112,106,4412,119,41,64,6,15
5,58,29,154,444,79,4083,43,55,26,29
6,34,22,95,112,55,19,4529,2,98,34
7,67,2,90,76,76,180,19,4428,20,42
8,283,54,26,10,15,2,1,3,4494,112
9,45,91,7,14,7,4,1,4,33,4794
