class,0,1,2,3,4,5,6,7,8,9
0,4220,30,129,137,42,4,14,81,250,93
1,58,4760,2,32,3,2,14,6,37,86
2,201,9,3859,362,142,135,101,141,45,5
3,51,6,84,4203,223,136,77,189,24,7
4,62,1,74,201,4330,16,28,269,11,8
5,16,6,56,1309,224,3088,13,277,10,1
6,18,8,135,483,169,43,4116,12,13,3
7,20,4,35,138,90,39,1,4651,15,7
8,130,78,14,78,6,1,14,12,4602,65
9,103,351,4,61,10,0,4,47,70,4350
