class,0,1,2,3,4,5,6,7,8,9
0,4177,66,121,76,24,16,32,39,372,77
1,37,4624,5,62,2,5,34,5,84,142
2,341,12,3329,269,170,215,540,57,47,20
3,85,10,171,3338,178,705,400,62,27,24
4,118,16,231,186,3720,158,449,108,8,6
5,19,5,111,827,120,3660,124,127,4,3
6,37,42,67,239,40,67,4478,7,22,1
7,66,8,125,201,243,348,29,3957,10,13
8,157,78,25,91,4,8,45,10,4407,175
9,135,468,5,98,13,3,29,25,64,4160
