class,0,1,2,3,4,5,6,7,8,9
0,4431,17,74,76,54,23,19,53,135,118
1,24,4477,5,9,0,3,22,8,102,350
2,172,8,3835,205,186,193,248,101,35,17
3,36,2,47,3812,99,577,266,95,29,37
4,17,1,34,161,4470,128,65,104,12,8
5,11,2,15,463,63,4191,76,148,7,24
6,24,4,32,90,59,77,4675,10,21,8
7,11,0,24,81,106,157,43,4549,8,21
8,133,24,15,37,7,4,17,12,4610,141
9,32,36,6,14,10,4,23,25,50,4800
