class,0,1,2,3,4,5,6,7,8,9
0,4222,35,75,57,35,1,14,90,138,333
1,9,4577,9,5,3,2,12,10,81,292
2,241,6,4192,137,68,73,148,89,17,29
3,67,21,194,4026,74,283,102,107,16,110
4,20,2,172,233,4145,51,107,236,8,26
5,17,11,129,596,64,3855,70,217,3,38
6,11,8,118,234,21,42,4496,21,17,32
7,7,2,57,88,65,51,7,4682,7,34
8,119,37,40,27,2,3,11,12,4632,117
9,13,99,9,8,1,0,6,29,39,4796
