class,0,1,2,3,4,5,6,7,8,9
0,4209,25,168,188,34,24,29,32,117,174
1,14,4771,5,14,1,17,26,6,59,87
2,89,10,3871,280,249,214,192,68,18,9
3,7,7,36,4129,91,490,153,38,41,8
4,40,2,34,187,4440,129,76,63,25,4
5,10,8,36,432,70,4359,43,39,3,0
6,7,5,26,166,40,72,4612,13,57,2
7,10,1,24,159,131,176,13,4455,18,13
8,130,43,22,20,3,1,6,7,4701,67
9,19,244,4,72,5,15,24,31,82,4504
