class,0,1,2,3,4,5,6,7,8,9
0,4339,13,200,102,17,6,4,67,155,97
1,40,4382,16,28,0,33,12,12,271,206
2,162,6,4372,81,73,118,72,51,62,3
3,38,4,231,4150,65,266,114,72,52,8
4,20,1,193,284,4072,192,37,185,10,6
5,2,5,121,838,30,3842,39,91,31,1
6,20,10,175,131,89,70,4397,4,101,3
7,17,5,96,86,50,157,0,4565,12,12
8,185,8,14,19,1,5,5,12,4652,99
9,39,135,12,84,6,27,26,26,54,4591
