class,0,1,2,3,4,5,6,7,8,9
0,4594,19,76,51,13,5,18,42,97,85
1,93,4413,3,23,5,0,19,8,35,401
2,407,5,3996,135,137,66,141,77,27,9
3,143,13,267,3671,167,308,161,163,63,44
4,171,1,211,141,3983,57,81,337,10,8
5,30,4,249,874,120,3413,54,222,30,4
6,49,28,183,371,214,34,4051,9,57,4
7,47,1,106,119,55,99,12,4541,3,17
8,351,94,14,20,3,2,9,8,4314,185
9,80,94,12,58,7,1,14,85,53,4596
