class,0,1,2,3,4,5,6,7,8,9
0,4143,38,187,87,61,7,38,24,396,19
1,18,4716,7,8,4,11,13,7,106,110
2,165,9,4222,126,168,91,127,50,37,5
3,42,12,167,4066,97,338,164,69,31,14
4,47,4,98,301,4275,47,73,140,9,6
5,12,12,117,712,113,3725,52,245,9,3
6,21,28,110,142,59,93,4501,10,34,2
7,39,1,53,187,61,41,3,4597,12,6
8,59,35,30,49,6,8,20,4,4774,15
9,76,186,10,74,12,4,10,18,218,4392
