class,0,1,2,3,4,5,6,7,8,9
0,4390,106,150,43,29,15,20,31,96,120
1,6,4785,8,16,1,6,3,6,16,153
2,113,6,4362,73,144,63,129,76,14,20
3,38,15,177,3624,195,650,95,133,21,52
4,28,1,107,45,4441,79,61,212,8,18
5,11,18,103,241,83,4326,33,150,6,29
6,7,15,68,109,106,50,4548,61,26,10
7,20,2,50,43,34,77,2,4747,2,23
8,150,76,31,23,12,1,6,5,4583,113
9,39,133,7,18,8,2,16,28,28,4721
