class,0,1,2,3,4,5,6,7,8,9
0,4384,54,244,61,60,3,19,18,89,68
1,31,4785,17,14,5,6,4,7,27,104
2,166,26,4459,95,93,36,74,34,9,8
3,83,21,272,3691,228,349,143,147,21,45
4,37,11,236,62,4405,50,56,135,3,5
5,20,19,302,510,108,3643,26,356,9,7
6,30,49,175,246,77,71,4289,8,23,32
7,50,7,101,57,74,27,4,4656,4,20
8,182,192,54,63,4,3,11,8,4303,180
9,85,224,19,66,17,2,4,17,21,4545
