class,0,1,2,3,4,5,6,7,8,9
0,903,19,9,12,3,0,10,3,15,26
1,2,981,0,0,0,0,1,0,1,15
2,25,2,877,40,24,12,11,6,2,1
3,4,3,16,865,11,61,25,8,2,5
4,2,1,18,23,926,10,9,10,0,1
5,1,2,10,84,13,869,5,14,0,2
6,1,1,11,21,8,1,955,1,1,0
7,3,0,7,14,16,13,3,937,2,5
8,15,19,1,6,1,1,3,0,939,15
9,2,47,1,3,0,0,1,1,4,941
