class,0,1,2,3,4,5,6,7,8,9
0,4541,42,157,24,67,24,21,28,76,20
1,24,4823,11,6,1,15,7,2,19,92
2,137,13,4175,242,86,165,115,39,18,10
3,88,11,137,3812,81,666,96,77,26,6
4,20,3,143,237,4275,128,47,140,5,2
5,22,9,119,354,66,4247,32,147,2,2
6,8,9,151,162,52,78,4526,8,2,4
7,36,0,68,81,70,121,12,4584,7,21
8,179,137,45,35,34,24,43,14,4448,41
9,133,263,13,34,19,26,15,29,71,4397
