class,0,1,2,3,4,5,6,7,8,9
0,4095,105,46,57,36,5,10,4,444,198
1,5,4887,2,8,1,3,7,0,34,53
2,258,53,4082,206,126,29,131,20,58,37
3,65,24,100,4174,135,276,109,29,40,48
4,44,6,90,113,4527,45,72,41,32,30
5,15,33,204,632,147,3759,66,108,13,23
6,36,26,53,163,48,36,4584,4,39,11
7,70,25,44,124,277,55,23,4291,14,77
8,56,108,6,21,3,5,11,1,4600,189
9,19,223,3,17,7,3,16,2,23,4687
