class,0,1,2,3,4,5,6,7,8,9
0,4219,8,102,70,35,21,45,19,448,33
1,40,4528,7,18,2,25,26,3,160,191
2,186,4,3847,198,183,94,341,72,66,9
3,65,1,96,4047,96,360,226,51,46,12
4,37,1,61,181,4299,81,110,189,27,14
5,16,2,105,656,59,3953,70,123,11,5
6,7,6,42,83,27,51,4746,10,20,8
7,32,0,37,132,58,99,22,4582,19,19
8,59,7,20,15,9,4,19,6,4837,24
9,103,95,8,39,6,23,31,26,132,4537
