class,0,1,2,3,4,5,6,7,8,9
0,4246,26,320,78,25,5,2,64,119,115
1,23,4583,9,10,0,3,3,5,58,306
2,97,5,4300,251,120,40,22,146,8,11
3,58,12,149,4194,126,133,59,192,36,41
4,19,2,95,175,4410,45,13,225,2,14
5,9,14,105,950,91,3471,31,299,9,21
6,24,16,325,208,187,33,4066,74,32,35
7,12,2,17,120,63,19,2,4735,3,27
8,89,30,110,22,5,1,3,42,4583,115
9,40,65,6,32,7,3,3,32,31,4781
