class,0,1,2,3,4,5,6,7,8,9
0,4210,7,136,75,34,9,38,16,417,58
1,76,4246,6,31,3,3,47,1,221,366
2,345,4,3769,237,127,160,303,21,26,8
3,69,3,144,3583,127,530,468,28,29,19
4,111,0,197,201,4083,94,194,101,9,10
5,19,5,144,777,117,3643,195,82,9,9
6,40,12,162,138,59,22,4544,0,18,5
7,77,1,83,255,232,296,26,3997,7,26
8,150,16,27,85,5,3,76,2,4603,33
9,119,91,13,86,7,9,26,11,162,4476
