class,0,1,2,3,4,5,6,7,8,9
0,4293,35,170,66,37,10,22,15,289,63
1,31,4684,5,3,0,8,7,4,56,202
2,97,6,4422,143,77,78,107,33,26,11
3,41,10,179,4007,84,402,169,29,40,39
4,22,1,166,190,4438,52,91,26,9,5
5,12,8,102,562,111,4111,34,42,6,12
6,6,6,101,86,26,61,4696,3,10,5
7,23,8,70,136,278,190,5,4263,10,17
8,61,55,37,18,5,4,15,6,4746,53
9,68,93,5,14,5,4,17,16,86,4692
