class,0,1,2,3,4,5,6,7,8,9
0,4645,7,26,33,56,18,9,72,22,112
1,75,4521,2,12,5,16,10,9,40,310
2,387,3,3865,142,214,141,87,106,18,37
3,85,6,110,3709,229,445,196,155,20,45
4,69,0,34,60,4641,43,49,75,10,19
5,27,5,86,544,212,3756,47,300,5,18
6,45,1,78,132,214,79,4388,35,10,18
7,19,0,33,88,236,49,5,4550,5,15
8,531,15,8,17,10,4,8,18,4248,141
9,57,53,2,24,10,13,6,21,27,4787
