class,0,1,2,3,4,5,6,7,8,9
0,4686,36,81,10,24,11,8,23,72,49
1,37,4851,8,3,5,6,19,5,7,59
2,293,21,4197,60,141,144,79,48,13,4
3,249,11,237,3393,172,604,86,217,28,3
4,75,1,112,37,4591,67,12,98,6,1
5,74,11,117,192,109,4296,24,173,3,1
6,28,10,260,142,181,77,4282,18,2,0
7,39,4,96,24,111,113,3,4603,2,5
8,176,149,29,10,16,7,44,19,4459,91
9,115,258,37,20,18,17,39,126,35,4335
