class,0,1,2,3,4,5,6,7,8,9
0,893,5,28,9,12,1,5,1,13,33
1,5,940,1,0,0,0,0,0,4,50
2,14,0,884,26,26,18,23,8,1,0
3,9,2,18,830,27,74,19,16,3,2
4,5,0,12,14,942,5,13,9,0,0
5,3,0,12,71,23,863,5,19,1,3
6,3,0,8,31,8,7,940,1,1,1
7,4,1,4,9,33,8,1,936,2,2
8,32,6,6,5,3,1,2,2,925,18
9,2,16,1,5,0,0,1,0,5,970
