class,0,1,2,3,4,5,6,7,8,9
0,962,0,11,8,1,1,0,1,15,1
1,25,934,2,7,0,7,0,2,14,9
2,38,1,869,28,14,31,5,12,2,0
3,13,0,26,821,9,117,5,8,0,1
4,26,0,21,38,841,30,0,42,2,0
5,7,0,13,80,6,865,3,26,0,0
6,18,2,67,71,13,32,787,9,1,0
7,14,0,3,15,9,22,0,937,0,0
8,47,1,8,12,1,4,0,2,923,2
9,59,71,5,16,0,4,0,2,23,820
