class,0,1,2,3,4,5,6,7,8,9
0,917,0,8,25,9,2,2,12,13,12
1,7,895,0,4,2,4,0,2,5,81
2,46,0,764,53,42,39,33,22,0,1
3,10,0,8,862,23,64,12,13,2,6
4,8,0,8,18,908,16,6,35,1,0
5,6,0,6,151,16,781,4,36,0,0
6,7,0,17,37,28,34,866,6,2,3
7,2,0,2,22,8,11,2,949,1,3
8,44,7,1,11,3,0,1,6,914,13
9,14,9,0,3,2,3,0,3,8,958
