class,0,1,2,3,4,5,6,7,8,9
0,4718,1,72,25,20,8,12,12,84,48
1,15,4805,2,5,2,2,1,4,25,139
2,147,1,4323,167,78,79,120,68,10,7
3,59,0,73,4013,66,536,88,120,20,25
4,19,0,52,113,4547,75,16,173,4,1
5,9,1,17,266,24,4427,15,226,2,13
6,20,0,40,132,9,21,4764,2,6,6
7,4,0,4,28,27,58,1,4863,1,14
8,98,17,4,10,4,2,4,4,4831,26
9,24,34,1,10,13,5,2,28,32,4851
