class,0,1,2,3,4,5,6,7,8,9
0,4349,20,120,22,33,1,5,4,391,55
1,25,4714,4,5,7,1,3,1,188,52
2,337,4,4187,109,196,41,36,7,66,17
3,166,21,336,3516,303,367,58,19,150,64
4,168,1,300,124,4276,43,7,28,36,17
5,56,10,139,735,275,3605,12,88,53,27
6,117,19,556,297,98,24,3788,0,84,17
7,47,2,55,88,357,132,3,4126,38,152
8,92,50,25,3,2,1,1,0,4817,9
9,39,425,10,9,4,3,0,1,106,4403
