class,0,1,2,3,4,5,6,7,8,9
0,4962,2,4,4,4,2,2,0,10,10
1,2,4986,2,1,2,0,1,1,1,4
2,10,0,4933,16,20,3,10,6,2,0
3,2,0,3,4949,1,36,7,2,0,0
4,0,0,1,10,4980,4,0,5,0,0
5,0,0,3,26,5,4957,3,4,2,0
6,2,0,0,7,1,0,4989,0,1,0
7,2,0,1,7,5,6,0,4978,0,1
8,7,1,0,1,1,0,3,0,4981,6
9,0,12,1,2,0,3,2,5,2,4973
