class,0,1,2,3,4,5,6,7,8,9
0,4999,0,1,0,0,0,0,0,0,0
1,2,4995,2,0,0,0,0,0,1,0
2,3,0,4994,0,0,2,0,1,0,0
3,1,0,1,4986,1,7,2,1,0,1
4,2,0,8,7,4977,3,2,1,0,0
5,1,0,4,0,0,4992,2,1,0,0
6,0,0,1,0,0,0,4999,0,0,0
7,0,0,1,0,0,1,0,4998,0,0
8,0,0,1,0,0,0,0,0,4999,0
9,0,3,0,0,0,0,0,0,0,4997
