class,0,1,2,3,4,5,6,7,8,9
0,3135,20,516,118,140,5,104,38,790,134
1,27,4071,29,31,5,3,124,2,300,408
2,97,0,3818,189,287,51,436,33,76,13
3,21,3,275,3666,237,235,380,81,76,26
4,16,0,187,166,4180,24,304,71,46,6
5,4,0,263,1148,247,2905,244,144,35,10
6,3,0,100,146,67,18,4629,1,31,5
7,14,6,156,246,541,83,117,3686,93,58
8,40,10,52,33,13,0,26,2,4804,20
9,29,57,25,44,17,6,58,8,302,4454
