class,0,1,2,3,4,5,6,7,8,9
0,4995,0,1,0,1,0,0,0,1,2
1,4,4990,0,1,0,0,0,0,2,3
2,5,0,4974,6,2,3,3,6,1,0
3,1,0,0,4970,1,27,0,1,0,0
4,0,0,0,1,4992,0,0,7,0,0
5,0,0,0,4,2,4994,0,0,0,0
6,0,0,0,1,0,0,4998,0,0,1
7,0,0,0,0,3,1,0,4996,0,0
8,3,0,0,0,0,0,0,0,4995,2
9,4,0,0,0,0,0,0,0,1,4995
