class,0,1,2,3,4,5,6,7,8,9
0,4969,0,3,10,6,2,1,1,4,4
1,0,4994,0,2,0,0,0,0,2,2
2,2,0,4913,17,41,6,16,2,2,1
3,0,0,0,4956,8,24,10,0,1,1
4,0,0,0,0,4996,0,2,2,0,0
5,1,0,1,28,12,4954,3,1,0,0
6,0,0,1,4,3,1,4991,0,0,0
7,0,0,3,7,9,18,0,4962,0,1
8,8,0,1,2,2,0,0,0,4987,0
9,1,4,0,1,0,1,0,0,5,4988
