class,0,1,2,3,4,5,6,7,8,9
0,4999,1,0,0,0,0,0,0,0,0
1,0,5000,0,0,0,0,0,0,0,0
2,0,0,4999,1,0,0,0,0,0,0
3,1,0,1,4996,0,0,2,0,0,0
4,1,0,2,1,4995,0,1,0,0,0
5,0,0,3,37,1,4956,0,2,0,1
6,0,0,0,0,0,0,5000,0,0,0
7,0,0,0,1,0,1,0,4998,0,0
8,3,0,0,0,0,0,0,0,4995,2
9,0,1,0,1,0,0,0,0,2,4996
