class,0,1,2,3,4,5,6,7,8,9
0,4851,2,97,23,3,5,0,1,17,1
1,20,4906,10,15,0,2,2,0,10,35
2,47,0,4895,21,17,10,3,4,1,2
3,16,1,120,4638,20,174,21,5,4,1
4,16,0,59,61,4808,26,5,22,3,0
5,1,1,73,247,15,4620,1,42,0,0
6,9,0,195,69,10,21,4686,3,7,0
7,16,0,38,66,24,29,0,4822,3,2
8,71,3,15,13,2,2,0,1,4888,5
9,63,31,12,17,1,3,1,1,38,4833
