class,0,1,2,3,4,5,6,7,8,9
0,4973,4,6,5,2,4,1,0,5,0
1,0,4997,0,0,1,0,0,0,2,0
2,10,0,4939,11,8,2,26,4,0,0
3,0,2,6,4926,9,39,16,0,1,1
4,4,0,7,4,4970,5,9,0,1,0
5,1,0,0,32,7,4948,10,2,0,0
6,0,1,4,2,2,0,4989,0,2,0
7,5,2,6,8,10,12,3,4953,0,1
8,8,4,0,1,0,0,1,0,4986,0
9,4,44,0,1,0,0,1,1,3,4946
