class,0,1,2,3,4,5,6,7,8,9
0,4987,0,3,5,1,0,0,0,4,0
1,1,4986,0,1,0,4,0,0,2,6
2,6,0,4958,13,2,18,1,1,1,0
3,0,0,3,4951,0,45,0,1,0,0
4,0,0,47,15,4903,20,4,11,0,0
5,0,0,3,3,0,4992,0,2,0,0
6,1,1,10,9,1,9,4969,0,0,0
7,0,0,2,5,0,12,0,4981,0,0
8,7,1,0,2,0,1,1,0,4984,4
9,4,1,2,2,0,2,2,0,0,4987
