class,0,1,2,3,4,5,6,7,8,9
0,4986,0,0,0,1,0,0,0,12,1
1,0,4999,0,0,0,0,0,0,0,1
2,7,0,4987,3,0,0,2,0,1,0
3,1,0,1,4980,3,13,1,1,0,0
4,0,0,2,1,4996,1,0,0,0,0
5,0,0,3,1,2,4991,2,1,0,0
6,0,0,1,0,0,0,4998,0,1,0
7,2,0,1,1,0,4,0,4991,1,0
8,0,0,0,0,0,0,0,0,5000,0
9,1,0,0,0,0,0,0,0,2,4997
